[[-6.0, -5.0, -5.0]]
 -- dist: 7.27255 -- rad: 4
	[[1.7999967, -5.0, -5.0]]
 -- dist: 7.2965736 -- rad: 4
	[[1.8999968, -5.0, -5.0]]
 -- dist: 7.321884 -- rad: 4
	[[1.9999968, -5.0, -5.0]]
 -- dist: 7.3484683 -- rad: 4
	[[2.0999968, -5.0, -5.0]]
 -- dist: 7.3763127 -- rad: 4
	[[2.1999967, -5.0, -5.0]]
 -- dist: 7.405402 -- rad: 4
	[[2.2999966, -5.0, -5.0]]
 -- dist: 7.435724 -- rad: 4
	[[2.3999965, -5.0, -5.0]]
 -- dist: 7.467261 -- rad: 4
	[[2.4999964, -5.0, -5.0]]
 -- dist: 7.499999 -- rad: 4
	[[2.5999963, -5.0, -5.0]]
 -- dist: 7.5339217 -- rad: 4
	[[2.6999962, -5.0, -5.0]]
 -- dist: 7.5690145 -- rad: 4
	[[2.7999961, -5.0, -5.0]]
 -- dist: 7.60526 -- rad: 4
	[[2.899996, -5.0, -5.0]]
 -- dist: 7.642642 -- rad: 4
	[[2.999996, -5.0, -5.0]]
 -- dist: 7.681144 -- rad: 4
	[[3.0999959, -5.0, -5.0]]
 -- dist: 7.7207494 -- rad: 4
	[[3.1999958, -5.0, -5.0]]
 -- dist: 7.7614417 -- rad: 4
	[[3.2999957, -5.0, -5.0]]
 -- dist: 7.8032026 -- rad: 4
	[[3.3999956, -5.0, -5.0]]
 -- dist: 7.8460164 -- rad: 4
	[[3.4999955, -5.0, -5.0]]
 -- dist: 7.889865 -- rad: 4
	[[3.5999954, -5.0, -5.0]]
 -- dist: 7.934732 -- rad: 4
	[[3.6999953, -5.0, -5.0]]
 -- dist: 7.9805994 -- rad: 4
	[[3.7999952, -5.0, -5.0]]
 -- dist: 8.027451 -- rad: 4
	[[3.899995, -5.0, -5.0]]
 -- dist: 8.075269 -- rad: 4
	[[3.999995, -5.0, -5.0]]
 -- dist: 8.124036 -- rad: 4
None
[[-6.0, -4.0, -5.0]]
	[[-5.9, -4.0, -5.0]]
 -- dist: 8.706894 -- rad: 4
	[[-5.8, -4.0, -5.0]]
 -- dist: 8.639444 -- rad: 4
	[[-5.7000003, -4.0, -5.0]]
 -- dist: 8.572631 -- rad: 4
	[[-5.6000004, -4.0, -5.0]]
 -- dist: 8.506468 -- rad: 4
	[[-5.5000005, -4.0, -5.0]]
 -- dist: 8.440972 -- rad: 4
	[[-5.4000006, -4.0, -5.0]]
 -- dist: 8.376157 -- rad: 4
	[[-5.3000007, -4.0, -5.0]]
 -- dist: 8.31204 -- rad: 4
	[[-5.200001, -4.0, -5.0]]
 -- dist: 8.248637 -- rad: 4
	[[-5.100001, -4.0, -5.0]]
 -- dist: 8.185965 -- rad: 4
	[[-5.000001, -4.0, -5.0]]
 -- dist: 8.124039 -- rad: 4
	[[-4.900001, -4.0, -5.0]]
 -- dist: 8.062879 -- rad: 4
	[[-4.800001, -4.0, -5.0]]
 -- dist: 8.002501 -- rad: 4
	[[-4.7000012, -4.0, -5.0]]
 -- dist: 7.942922 -- rad: 4
	[[-4.6000013, -4.0, -5.0]]
 -- dist: 7.884162 -- rad: 4
	[[-4.5000014, -4.0, -5.0]]
 -- dist: 7.826239 -- rad: 4
	[[-4.4000015, -4.0, -5.0]]
 -- dist: 7.7691708 -- rad: 4
	[[-4.3000016, -4.0, -5.0]]
 -- dist: 7.712977 -- rad: 4
	[[-4.2000017, -4.0, -5.0]]
 -- dist: 7.6576767 -- rad: 4
	[[-4.100002, -4.0, -5.0]]
 -- dist: 7.6032896 -- rad: 4
	[[-4.000002, -4.0, -5.0]]
 -- dist: 7.5498357 -- rad: 4
	[[-3.900002, -4.0, -5.0]]
 -- dist: 7.497334 -- rad: 4
	[[-3.800002, -4.0, -5.0]]
 -- dist: 7.4458055 -- rad: 4
	[[-3.7000022, -4.0, -5.0]]
 -- dist: 7.39527 -- rad: 4
	[[-3.6000023, -4.0, -5.0]]
 -- dist: 7.345748 -- rad: 4
	[[-3.5000024, -4.0, -5.0]]
 -- dist: 7.2972608 -- rad: 4
	[[-3.4000025, -4.0, -5.0]]
 -- dist: 7.249829 -- rad: 4
	[[-3.3000026, -4.0, -5.0]]
 -- dist: 7.2034726 -- rad: 4
	[[-3.2000027, -4.0, -5.0]]
 -- dist: 7.158213 -- rad: 4
	[[-3.1000028, -4.0, -5.0]]
 -- dist: 7.114072 -- rad: 4
	[[-3.0000029, -4.0, -5.0]]
 -- dist: 7.071069 -- rad: 4
	[[-2.900003, -4.0, -5.0]]
 -- dist: 7.029226 -- rad: 4
	[[-2.800003, -4.0, -5.0]]
 -- dist: 6.9885635 -- rad: 4
	[[-2.7000031, -4.0, -5.0]]
 -- dist: 6.949102 -- rad: 4
	[[-2.6000032, -4.0, -5.0]]
 -- dist: 6.9108624 -- rad: 4
	[[-2.5000033, -4.0, -5.0]]
 -- dist: 6.8738647 -- rad: 4
	[[-2.4000034, -4.0, -5.0]]
 -- dist: 6.8381295 -- rad: 4
	[[-2.3000035, -4.0, -5.0]]
 -- dist: 6.8036766 -- rad: 4
	[[-2.2000036, -4.0, -5.0]]
 -- dist: 6.7705255 -- rad: 4
	[[-2.1000037, -4.0, -5.0]]
 -- dist: 6.738695 -- rad: 4
	[[-2.0000038, -4.0, -5.0]]
 -- dist: 6.708205 -- rad: 4
	[[-1.9000038, -4.0, -5.0]]
 -- dist: 6.679073 -- rad: 4
	[[-1.8000038, -4.0, -5.0]]
 -- dist: 6.6513166 -- rad: 4
	[[-1.7000037, -4.0, -5.0]]
 -- dist: 6.6249537 -- rad: 4
	[[-1.6000037, -4.0, -5.0]]
 -- dist: 6.600001 -- rad: 4
	[[-1.5000037, -4.0, -5.0]]
 -- dist: 6.576474 -- rad: 4
	[[-1.4000037, -4.0, -5.0]]
 -- dist: 6.5543885 -- rad: 4
	[[-1.3000036, -4.0, -5.0]]
 -- dist: 6.533759 -- rad: 4
	[[-1.2000036, -4.0, -5.0]]
 -- dist: 6.5146 -- rad: 4
	[[-1.1000036, -4.0, -5.0]]
 -- dist: 6.496923 -- rad: 4
	[[-1.0000036, -4.0, -5.0]]
 -- dist: 6.4807415 -- rad: 4
	[[-0.90000355, -4.0, -5.0]]
 -- dist: 6.466066 -- rad: 4
	[[-0.8000035, -4.0, -5.0]]
 -- dist: 6.452907 -- rad: 4
	[[-0.7000035, -4.0, -5.0]]
 -- dist: 6.4412737 -- rad: 4
	[[-0.6000035, -4.0, -5.0]]
 -- dist: 6.4311743 -- rad: 4
	[[-0.50000346, -4.0, -5.0]]
 -- dist: 6.4226165 -- rad: 4
	[[-0.40000346, -4.0, -5.0]]
 -- dist: 6.415606 -- rad: 4
	[[-0.30000347, -4.0, -5.0]]
 -- dist: 6.4101486 -- rad: 4
	[[-0.20000347, -4.0, -5.0]]
 -- dist: 6.406247 -- rad: 4
	[[-0.10000347, -4.0, -5.0]]
 -- dist: 6.4039054 -- rad: 4
	[[-3.4719706e-6, -4.0, -5.0]]
 -- dist: 6.4031243 -- rad: 4
	[[0.09999653, -4.0, -5.0]]
 -- dist: 6.4039054 -- rad: 4
	[[0.19999653, -4.0, -5.0]]
 -- dist: 6.406247 -- rad: 4
	[[0.29999653, -4.0, -5.0]]
 -- dist: 6.410148 -- rad: 4
	[[0.39999652, -4.0, -5.0]]
 -- dist: 6.4156055 -- rad: 4
	[[0.4999965, -4.0, -5.0]]
 -- dist: 6.422616 -- rad: 4
	[[0.5999965, -4.0, -5.0]]
 -- dist: 6.4311733 -- rad: 4
	[[0.69999653, -4.0, -5.0]]
 -- dist: 6.441273 -- rad: 4
	[[0.79999655, -4.0, -5.0]]
 -- dist: 6.4529057 -- rad: 4
	[[0.8999966, -4.0, -5.0]]
 -- dist: 6.466065 -- rad: 4
	[[0.9999966, -4.0, -5.0]]
 -- dist: 6.48074 -- rad: 4
	[[1.0999966, -4.0, -5.0]]
 -- dist: 6.4969215 -- rad: 4
	[[1.1999966, -4.0, -5.0]]
 -- dist: 6.5145984 -- rad: 4
	[[1.2999966, -4.0, -5.0]]
 -- dist: 6.5337577 -- rad: 4
	[[1.3999966, -4.0, -5.0]]
 -- dist: 6.554387 -- rad: 4
	[[1.4999967, -4.0, -5.0]]
 -- dist: 6.5764728 -- rad: 4
	[[1.5999967, -4.0, -5.0]]
 -- dist: 6.5999994 -- rad: 4
	[[1.6999967, -4.0, -5.0]]
 -- dist: 6.624952 -- rad: 4
	[[1.7999967, -4.0, -5.0]]
 -- dist: 6.6513147 -- rad: 4
	[[1.8999968, -4.0, -5.0]]
 -- dist: 6.6790705 -- rad: 4
	[[1.9999968, -4.0, -5.0]]
 -- dist: 6.708203 -- rad: 4
	[[2.0999968, -4.0, -5.0]]
 -- dist: 6.738693 -- rad: 4
	[[2.1999967, -4.0, -5.0]]
 -- dist: 6.770523 -- rad: 4
	[[2.2999966, -4.0, -5.0]]
 -- dist: 6.803674 -- rad: 4
	[[2.3999965, -4.0, -5.0]]
 -- dist: 6.838127 -- rad: 4
	[[2.4999964, -4.0, -5.0]]
 -- dist: 6.8738623 -- rad: 4
	[[2.5999963, -4.0, -5.0]]
 -- dist: 6.9108596 -- rad: 4
	[[2.6999962, -4.0, -5.0]]
 -- dist: 6.949099 -- rad: 4
	[[2.7999961, -4.0, -5.0]]
 -- dist: 6.9885607 -- rad: 4
	[[2.899996, -4.0, -5.0]]
 -- dist: 7.029223 -- rad: 4
	[[2.999996, -4.0, -5.0]]
 -- dist: 7.0710664 -- rad: 4
	[[3.0999959, -4.0, -5.0]]
 -- dist: 7.1140685 -- rad: 4
	[[3.1999958, -4.0, -5.0]]
 -- dist: 7.1582103 -- rad: 4
	[[3.2999957, -4.0, -5.0]]
 -- dist: 7.2034693 -- rad: 4
	[[3.3999956, -4.0, -5.0]]
 -- dist: 7.2498255 -- rad: 4
	[[3.4999955, -4.0, -5.0]]
 -- dist: 7.297258 -- rad: 4
	[[3.5999954, -4.0, -5.0]]
 -- dist: 7.345745 -- rad: 4
	[[3.6999953, -4.0, -5.0]]
 -- dist: 7.3952665 -- rad: 4
	[[3.7999952, -4.0, -5.0]]
 -- dist: 7.4458017 -- rad: 4
	[[3.899995, -4.0, -5.0]]
 -- dist: 7.49733 -- rad: 4
	[[3.999995, -4.0, -5.0]]
 -- dist: 7.549832 -- rad: 4
None
[[-6.0, -3.0, -5.0]]
	[[-5.9, -3.0, -5.0]]
 -- dist: 8.295179 -- rad: 4
	[[-5.8, -3.0, -5.0]]
 -- dist: 8.224354 -- rad: 4
	[[-5.7000003, -3.0, -5.0]]
 -- dist: 8.15414 -- rad: 4
	[[-5.6000004, -3.0, -5.0]]
 -- dist: 8.084553 -- rad: 4
	[[-5.5000005, -3.0, -5.0]]
 -- dist: 8.015611 -- rad: 4
	[[-5.4000006, -3.0, -5.0]]
 -- dist: 7.9473267 -- rad: 4
	[[-5.3000007, -3.0, -5.0]]
 -- dist: 7.879721 -- rad: 4
	[[-5.200001, -3.0, -5.0]]
 -- dist: 7.8128104 -- rad: 4
	[[-5.100001, -3.0, -5.0]]
 -- dist: 7.746613 -- rad: 4
	[[-5.000001, -3.0, -5.0]]
 -- dist: 7.681146 -- rad: 4
	[[-4.900001, -3.0, -5.0]]
 -- dist: 7.6164303 -- rad: 4
	[[-4.800001, -3.0, -5.0]]
 -- dist: 7.5524836 -- rad: 4
	[[-4.7000012, -3.0, -5.0]]
 -- dist: 7.4893265 -- rad: 4
	[[-4.6000013, -3.0, -5.0]]
 -- dist: 7.4269786 -- rad: 4
	[[-4.5000014, -3.0, -5.0]]
 -- dist: 7.365461 -- rad: 4
	[[-4.4000015, -3.0, -5.0]]
 -- dist: 7.304794 -- rad: 4
	[[-4.3000016, -3.0, -5.0]]
 -- dist: 7.2449994 -- rad: 4
	[[-4.2000017, -3.0, -5.0]]
 -- dist: 7.1860986 -- rad: 4
	[[-4.100002, -3.0, -5.0]]
 -- dist: 7.128114 -- rad: 4
	[[-4.000002, -3.0, -5.0]]
 -- dist: 7.071069 -- rad: 4
	[[-3.900002, -3.0, -5.0]]
 -- dist: 7.014985 -- rad: 4
	[[-3.800002, -3.0, -5.0]]
 -- dist: 6.9598866 -- rad: 4
	[[-3.7000022, -3.0, -5.0]]
 -- dist: 6.905796 -- rad: 4
	[[-3.6000023, -3.0, -5.0]]
 -- dist: 6.852738 -- rad: 4
	[[-3.5000024, -3.0, -5.0]]
 -- dist: 6.8007364 -- rad: 4
	[[-3.4000025, -3.0, -5.0]]
 -- dist: 6.749816 -- rad: 4
	[[-3.3000026, -3.0, -5.0]]
 -- dist: 6.7000012 -- rad: 4
	[[-3.2000027, -3.0, -5.0]]
 -- dist: 6.651317 -- rad: 4
	[[-3.1000028, -3.0, -5.0]]
 -- dist: 6.603788 -- rad: 4
	[[-3.0000029, -3.0, -5.0]]
 -- dist: 6.55744 -- rad: 4
	[[-2.900003, -3.0, -5.0]]
 -- dist: 6.5122976 -- rad: 4
	[[-2.800003, -3.0, -5.0]]
 -- dist: 6.468386 -- rad: 4
	[[-2.7000031, -3.0, -5.0]]
 -- dist: 6.4257307 -- rad: 4
	[[-2.6000032, -3.0, -5.0]]
 -- dist: 6.3843575 -- rad: 4
	[[-2.5000033, -3.0, -5.0]]
 -- dist: 6.34429 -- rad: 4
	[[-2.4000034, -3.0, -5.0]]
 -- dist: 6.3055544 -- rad: 4
	[[-2.3000035, -3.0, -5.0]]
 -- dist: 6.2681746 -- rad: 4
	[[-2.2000036, -3.0, -5.0]]
 -- dist: 6.232176 -- rad: 4
	[[-2.1000037, -3.0, -5.0]]
 -- dist: 6.1975813 -- rad: 4
	[[-2.0000038, -3.0, -5.0]]
 -- dist: 6.1644154 -- rad: 4
	[[-1.9000038, -3.0, -5.0]]
 -- dist: 6.1327004 -- rad: 4
	[[-1.8000038, -3.0, -5.0]]
 -- dist: 6.1024594 -- rad: 4
	[[-1.7000037, -3.0, -5.0]]
 -- dist: 6.073715 -- rad: 4
	[[-1.6000037, -3.0, -5.0]]
 -- dist: 6.046488 -- rad: 4
	[[-1.5000037, -3.0, -5.0]]
 -- dist: 6.020798 -- rad: 4
	[[-1.4000037, -3.0, -5.0]]
 -- dist: 5.9966664 -- rad: 4
	[[-1.3000036, -3.0, -5.0]]
 -- dist: 5.9741116 -- rad: 4
	[[-1.2000036, -3.0, -5.0]]
 -- dist: 5.953151 -- rad: 4
	[[-1.1000036, -3.0, -5.0]]
 -- dist: 5.933802 -- rad: 4
	[[-1.0000036, -3.0, -5.0]]
 -- dist: 5.9160805 -- rad: 4
	[[-0.90000355, -3.0, -5.0]]
 -- dist: 5.9000006 -- rad: 4
	[[-0.8000035, -3.0, -5.0]]
 -- dist: 5.8855762 -- rad: 4
	[[-0.7000035, -3.0, -5.0]]
 -- dist: 5.8728194 -- rad: 4
	[[-0.6000035, -3.0, -5.0]]
 -- dist: 5.8617406 -- rad: 4
	[[-0.50000346, -3.0, -5.0]]
 -- dist: 5.85235 -- rad: 4
	[[-0.40000346, -3.0, -5.0]]
 -- dist: 5.844656 -- rad: 4
	[[-0.30000347, -3.0, -5.0]]
 -- dist: 5.8386645 -- rad: 4
	[[-0.20000347, -3.0, -5.0]]
 -- dist: 5.834381 -- rad: 4
	[[-0.10000347, -3.0, -5.0]]
 -- dist: 5.8318095 -- rad: 4
	[[-3.4719706e-6, -3.0, -5.0]]
 -- dist: 5.8309517 -- rad: 4
	[[0.09999653, -3.0, -5.0]]
 -- dist: 5.831809 -- rad: 4
	[[0.19999653, -3.0, -5.0]]
 -- dist: 5.834381 -- rad: 4
	[[0.29999653, -3.0, -5.0]]
 -- dist: 5.838664 -- rad: 4
	[[0.39999652, -3.0, -5.0]]
 -- dist: 5.8446555 -- rad: 4
	[[0.4999965, -3.0, -5.0]]
 -- dist: 5.8523498 -- rad: 4
	[[0.5999965, -3.0, -5.0]]
 -- dist: 5.86174 -- rad: 4
	[[0.69999653, -3.0, -5.0]]
 -- dist: 5.8728185 -- rad: 4
	[[0.79999655, -3.0, -5.0]]
 -- dist: 5.8855753 -- rad: 4
	[[0.8999966, -3.0, -5.0]]
 -- dist: 5.8999996 -- rad: 4
	[[0.9999966, -3.0, -5.0]]
 -- dist: 5.916079 -- rad: 4
	[[1.0999966, -3.0, -5.0]]
 -- dist: 5.9338007 -- rad: 4
	[[1.1999966, -3.0, -5.0]]
 -- dist: 5.95315 -- rad: 4
	[[1.2999966, -3.0, -5.0]]
 -- dist: 5.97411 -- rad: 4
	[[1.3999966, -3.0, -5.0]]
 -- dist: 5.996665 -- rad: 4
	[[1.4999967, -3.0, -5.0]]
 -- dist: 6.020797 -- rad: 4
	[[1.5999967, -3.0, -5.0]]
 -- dist: 6.046486 -- rad: 4
	[[1.6999967, -3.0, -5.0]]
 -- dist: 6.073713 -- rad: 4
	[[1.7999967, -3.0, -5.0]]
 -- dist: 6.1024575 -- rad: 4
	[[1.8999968, -3.0, -5.0]]
 -- dist: 6.132698 -- rad: 4
	[[1.9999968, -3.0, -5.0]]
 -- dist: 6.164413 -- rad: 4
	[[2.0999968, -3.0, -5.0]]
 -- dist: 6.1975794 -- rad: 4
	[[2.1999967, -3.0, -5.0]]
 -- dist: 6.2321734 -- rad: 4
	[[2.2999966, -3.0, -5.0]]
 -- dist: 6.2681723 -- rad: 4
	[[2.3999965, -3.0, -5.0]]
 -- dist: 6.3055515 -- rad: 4
	[[2.4999964, -3.0, -5.0]]
 -- dist: 6.3442874 -- rad: 4
	[[2.5999963, -3.0, -5.0]]
 -- dist: 6.384354 -- rad: 4
	[[2.6999962, -3.0, -5.0]]
 -- dist: 6.425728 -- rad: 4
	[[2.7999961, -3.0, -5.0]]
 -- dist: 6.468383 -- rad: 4
	[[2.899996, -3.0, -5.0]]
 -- dist: 6.5122943 -- rad: 4
	[[2.999996, -3.0, -5.0]]
 -- dist: 6.557437 -- rad: 4
	[[3.0999959, -3.0, -5.0]]
 -- dist: 6.603785 -- rad: 4
	[[3.1999958, -3.0, -5.0]]
 -- dist: 6.651314 -- rad: 4
	[[3.2999957, -3.0, -5.0]]
 -- dist: 6.699998 -- rad: 4
	[[3.3999956, -3.0, -5.0]]
 -- dist: 6.7498126 -- rad: 4
	[[3.4999955, -3.0, -5.0]]
 -- dist: 6.800733 -- rad: 4
	[[3.5999954, -3.0, -5.0]]
 -- dist: 6.8527346 -- rad: 4
	[[3.6999953, -3.0, -5.0]]
 -- dist: 6.905792 -- rad: 4
	[[3.7999952, -3.0, -5.0]]
 -- dist: 6.9598823 -- rad: 4
	[[3.899995, -3.0, -5.0]]
 -- dist: 7.0149813 -- rad: 4
	[[3.999995, -3.0, -5.0]]
 -- dist: 7.071065 -- rad: 4
None
[[-6.0, -2.0, -5.0]]
	[[-5.9, -2.0, -5.0]]
 -- dist: 7.9881163 -- rad: 4
	[[-5.8, -2.0, -5.0]]
 -- dist: 7.9145436 -- rad: 4
	[[-5.7000003, -2.0, -5.0]]
 -- dist: 7.841556 -- rad: 4
	[[-5.6000004, -2.0, -5.0]]
 -- dist: 7.7691703 -- rad: 4
	[[-5.5000005, -2.0, -5.0]]
 -- dist: 7.6974025 -- rad: 4
	[[-5.4000006, -2.0, -5.0]]
 -- dist: 7.626271 -- rad: 4
	[[-5.3000007, -2.0, -5.0]]
 -- dist: 7.555793 -- rad: 4
	[[-5.200001, -2.0, -5.0]]
 -- dist: 7.4859877 -- rad: 4
	[[-5.100001, -2.0, -5.0]]
 -- dist: 7.4168735 -- rad: 4
	[[-5.000001, -2.0, -5.0]]
 -- dist: 7.3484697 -- rad: 4
	[[-4.900001, -2.0, -5.0]]
 -- dist: 7.2807975 -- rad: 4
	[[-4.800001, -2.0, -5.0]]
 -- dist: 7.2138762 -- rad: 4
	[[-4.7000012, -2.0, -5.0]]
 -- dist: 7.1477275 -- rad: 4
	[[-4.6000013, -2.0, -5.0]]
 -- dist: 7.082373 -- rad: 4
	[[-4.5000014, -2.0, -5.0]]
 -- dist: 7.0178356 -- rad: 4
	[[-4.4000015, -2.0, -5.0]]
 -- dist: 6.9541364 -- rad: 4
	[[-4.3000016, -2.0, -5.0]]
 -- dist: 6.8912997 -- rad: 4
	[[-4.2000017, -2.0, -5.0]]
 -- dist: 6.8293495 -- rad: 4
	[[-4.100002, -2.0, -5.0]]
 -- dist: 6.7683096 -- rad: 4
	[[-4.000002, -2.0, -5.0]]
 -- dist: 6.708205 -- rad: 4
	[[-3.900002, -2.0, -5.0]]
 -- dist: 6.649061 -- rad: 4
	[[-3.800002, -2.0, -5.0]]
 -- dist: 6.590904 -- rad: 4
	[[-3.7000022, -2.0, -5.0]]
 -- dist: 6.53376 -- rad: 4
	[[-3.6000023, -2.0, -5.0]]
 -- dist: 6.477655 -- rad: 4
	[[-3.5000024, -2.0, -5.0]]
 -- dist: 6.4226174 -- rad: 4
	[[-3.4000025, -2.0, -5.0]]
 -- dist: 6.3686748 -- rad: 4
	[[-3.3000026, -2.0, -5.0]]
 -- dist: 6.315854 -- rad: 4
	[[-3.2000027, -2.0, -5.0]]
 -- dist: 6.2641854 -- rad: 4
	[[-3.1000028, -2.0, -5.0]]
 -- dist: 6.213696 -- rad: 4
	[[-3.0000029, -2.0, -5.0]]
 -- dist: 6.1644154 -- rad: 4
	[[-2.900003, -2.0, -5.0]]
 -- dist: 6.116373 -- rad: 4
	[[-2.800003, -2.0, -5.0]]
